State,Industry,Series ID,Month,Turnover
Northern Territory,Household goods retailing,A3349600V,2007-08-01,38.1
Northern Territory,Household goods retailing,A3349600V,2007-09-01,37.4
Northern Territory,Household goods retailing,A3349600V,2007-10-01,38.6
Northern Territory,Household goods retailing,A3349600V,2007-11-01,37.6
Northern Territory,Household goods retailing,A3349600V,2007-12-01,45.3
Northern Territory,Household goods retailing,A3349600V,2008-01-01,34.1
Northern Territory,Household goods retailing,A3349600V,2008-02-01,32.9
Northern Territory,Household goods retailing,A3349600V,2008-03-01,35
Northern Territory,Household goods retailing,A3349600V,2008-04-01,37.6
Northern Territory,Household goods retailing,A3349600V,2008-05-01,39
Northern Territory,Household goods retailing,A3349600V,2008-06-01,40.4
Northern Territory,Household goods retailing,A3349600V,2008-07-01,42.3
Northern Territory,Household goods retailing,A3349600V,2008-08-01,40.3
Northern Territory,Household goods retailing,A3349600V,2008-09-01,40.8
Northern Territory,Household goods retailing,A3349600V,2008-10-01,42
Northern Territory,Household goods retailing,A3349600V,2008-11-01,40.8
Northern Territory,Household goods retailing,A3349600V,2008-12-01,49.4
Northern Territory,Household goods retailing,A3349600V,2009-01-01,37.3
Northern Territory,Household goods retailing,A3349600V,2009-02-01,33.5
Northern Territory,Household goods retailing,A3349600V,2009-03-01,40
Northern Territory,Household goods retailing,A3349600V,2009-04-01,35.5
Northern Territory,Household goods retailing,A3349600V,2009-05-01,40.2
Northern Territory,Household goods retailing,A3349600V,2009-06-01,43.5
Northern Territory,Household goods retailing,A3349600V,2009-07-01,42
Northern Territory,Household goods retailing,A3349600V,2009-08-01,40.8
Northern Territory,Household goods retailing,A3349600V,2009-09-01,40.5
Northern Territory,Household goods retailing,A3349600V,2009-10-01,46.9
Northern Territory,Household goods retailing,A3349600V,2009-11-01,46.5
Northern Territory,Household goods retailing,A3349600V,2009-12-01,51.4
Northern Territory,Household goods retailing,A3349600V,2010-01-01,38.3
Northern Territory,Household goods retailing,A3349600V,2010-02-01,36.7
Northern Territory,Household goods retailing,A3349600V,2010-03-01,41.8
Northern Territory,Household goods retailing,A3349600V,2010-04-01,41.2
Northern Territory,Household goods retailing,A3349600V,2010-05-01,43.1
Northern Territory,Household goods retailing,A3349600V,2010-06-01,44.1
Northern Territory,Household goods retailing,A3349600V,2010-07-01,44.3
Northern Territory,Household goods retailing,A3349600V,2010-08-01,45.2
Northern Territory,Household goods retailing,A3349600V,2010-09-01,44.7
Northern Territory,Household goods retailing,A3349600V,2010-10-01,44.6
Northern Territory,Household goods retailing,A3349600V,2010-11-01,43.8
Northern Territory,Household goods retailing,A3349600V,2010-12-01,49.1
Northern Territory,Household goods retailing,A3349600V,2011-01-01,39
Northern Territory,Household goods retailing,A3349600V,2011-02-01,36.5
Northern Territory,Household goods retailing,A3349600V,2011-03-01,41.6
Northern Territory,Household goods retailing,A3349600V,2011-04-01,40.3
Northern Territory,Household goods retailing,A3349600V,2011-05-01,43.6
Northern Territory,Household goods retailing,A3349600V,2011-06-01,44.5
Northern Territory,Household goods retailing,A3349600V,2011-07-01,43.1
Northern Territory,Household goods retailing,A3349600V,2011-08-01,47.4
Northern Territory,Household goods retailing,A3349600V,2011-09-01,46.3
Northern Territory,Household goods retailing,A3349600V,2011-10-01,45.4
Northern Territory,Household goods retailing,A3349600V,2011-11-01,45.5
Northern Territory,Household goods retailing,A3349600V,2011-12-01,48.7
Northern Territory,Household goods retailing,A3349600V,2012-01-01,40.3
Northern Territory,Household goods retailing,A3349600V,2012-02-01,38.6
Northern Territory,Household goods retailing,A3349600V,2012-03-01,40.9
Northern Territory,Household goods retailing,A3349600V,2012-04-01,38.5
Northern Territory,Household goods retailing,A3349600V,2012-05-01,43.2
Northern Territory,Household goods retailing,A3349600V,2012-06-01,47.5
Northern Territory,Household goods retailing,A3349600V,2012-07-01,47.6
Northern Territory,Household goods retailing,A3349600V,2012-08-01,47.1
Northern Territory,Household goods retailing,A3349600V,2012-09-01,45.1
Northern Territory,Household goods retailing,A3349600V,2012-10-01,44.5
Northern Territory,Household goods retailing,A3349600V,2012-11-01,43.1
Northern Territory,Household goods retailing,A3349600V,2012-12-01,49.8
Northern Territory,Household goods retailing,A3349600V,2013-01-01,38.1
Northern Territory,Household goods retailing,A3349600V,2013-02-01,35
Northern Territory,Household goods retailing,A3349600V,2013-03-01,36.7
Northern Territory,Household goods retailing,A3349600V,2013-04-01,34.8
Northern Territory,Household goods retailing,A3349600V,2013-05-01,39.6
Northern Territory,Household goods retailing,A3349600V,2013-06-01,39.4
Northern Territory,Household goods retailing,A3349600V,2013-07-01,42.8
Northern Territory,Household goods retailing,A3349600V,2013-08-01,43.8
Northern Territory,Household goods retailing,A3349600V,2013-09-01,41.6
Northern Territory,Household goods retailing,A3349600V,2013-10-01,39.6
Northern Territory,Household goods retailing,A3349600V,2013-11-01,39.5
Northern Territory,Household goods retailing,A3349600V,2013-12-01,44.7
Northern Territory,Household goods retailing,A3349600V,2014-01-01,38.5
Northern Territory,Household goods retailing,A3349600V,2014-02-01,35.6
Northern Territory,Household goods retailing,A3349600V,2014-03-01,38.6
Northern Territory,Household goods retailing,A3349600V,2014-04-01,37.2
Northern Territory,Household goods retailing,A3349600V,2014-05-01,42
Northern Territory,Household goods retailing,A3349600V,2014-06-01,45.1
Northern Territory,Household goods retailing,A3349600V,2014-07-01,43.9
Northern Territory,Household goods retailing,A3349600V,2014-08-01,44.9
Northern Territory,Household goods retailing,A3349600V,2014-09-01,45.1
Northern Territory,Household goods retailing,A3349600V,2014-10-01,42.5
Northern Territory,Household goods retailing,A3349600V,2014-11-01,41.3
Northern Territory,Household goods retailing,A3349600V,2014-12-01,46.5
Northern Territory,Household goods retailing,A3349600V,2015-01-01,35.4
Northern Territory,Household goods retailing,A3349600V,2015-02-01,35.2
Northern Territory,Household goods retailing,A3349600V,2015-03-01,38.6
Northern Territory,Household goods retailing,A3349600V,2015-04-01,37.7
Northern Territory,Household goods retailing,A3349600V,2015-05-01,41
Northern Territory,Household goods retailing,A3349600V,2015-06-01,46.2
Northern Territory,Household goods retailing,A3349600V,2015-07-01,43.2
Northern Territory,Household goods retailing,A3349600V,2015-08-01,44
Northern Territory,Household goods retailing,A3349600V,2015-09-01,44.1
Northern Territory,Household goods retailing,A3349600V,2015-10-01,43.1
Northern Territory,Household goods retailing,A3349600V,2015-11-01,41.7
Northern Territory,Household goods retailing,A3349600V,2015-12-01,47.3
Northern Territory,Household goods retailing,A3349600V,2016-01-01,38.5
Northern Territory,Household goods retailing,A3349600V,2016-02-01,36.5
Northern Territory,Household goods retailing,A3349600V,2016-03-01,38.2
Northern Territory,Household goods retailing,A3349600V,2016-04-01,38.3
Northern Territory,Household goods retailing,A3349600V,2016-05-01,39.4
Northern Territory,Household goods retailing,A3349600V,2016-06-01,42.3
Northern Territory,Household goods retailing,A3349600V,2016-07-01,40.4
Northern Territory,Household goods retailing,A3349600V,2016-08-01,41
Northern Territory,Household goods retailing,A3349600V,2016-09-01,39.9
Northern Territory,Household goods retailing,A3349600V,2016-10-01,39.7
Northern Territory,Household goods retailing,A3349600V,2016-11-01,39.2
Northern Territory,Household goods retailing,A3349600V,2016-12-01,45.2
Northern Territory,Household goods retailing,A3349600V,2017-01-01,36
Northern Territory,Household goods retailing,A3349600V,2017-02-01,32.5
Northern Territory,Household goods retailing,A3349600V,2017-03-01,37
Northern Territory,Household goods retailing,A3349600V,2017-04-01,35.7
Northern Territory,Household goods retailing,A3349600V,2017-05-01,39.3
Northern Territory,Household goods retailing,A3349600V,2017-06-01,43.5
Northern Territory,Household goods retailing,A3349600V,2017-07-01,40.7
Northern Territory,Household goods retailing,A3349600V,2017-08-01,41.3
Northern Territory,Household goods retailing,A3349600V,2017-09-01,39.5
Northern Territory,Household goods retailing,A3349600V,2017-10-01,40.2
Northern Territory,Household goods retailing,A3349600V,2017-11-01,41.2
Northern Territory,Household goods retailing,A3349600V,2017-12-01,45.9
Northern Territory,Household goods retailing,A3349600V,2018-01-01,36.1
Northern Territory,Household goods retailing,A3349600V,2018-02-01,34.4
Northern Territory,Household goods retailing,A3349600V,2018-03-01,37.9
Northern Territory,Household goods retailing,A3349600V,2018-04-01,38.5
Northern Territory,Household goods retailing,A3349600V,2018-05-01,40.3
Northern Territory,Household goods retailing,A3349600V,2018-06-01,43.4
Northern Territory,Household goods retailing,A3349600V,2018-07-01,40.3
Northern Territory,Household goods retailing,A3349600V,2018-08-01,39.5
Northern Territory,Household goods retailing,A3349600V,2018-09-01,37.5
Northern Territory,Household goods retailing,A3349600V,2018-10-01,39.6
Northern Territory,Household goods retailing,A3349600V,2018-11-01,40
Northern Territory,Household goods retailing,A3349600V,2018-12-01,45.6
Northern Territory,Newspaper and book retailing,A3349924R,1988-04-01,1.8
Northern Territory,Newspaper and book retailing,A3349924R,1988-05-01,2
Northern Territory,Newspaper and book retailing,A3349924R,1988-06-01,2.4
Northern Territory,Newspaper and book retailing,A3349924R,1988-07-01,2.4
Northern Territory,Newspaper and book retailing,A3349924R,1988-08-01,2.6
Northern Territory,Newspaper and book retailing,A3349924R,1988-09-01,2.4
Northern Territory,Newspaper and book retailing,A3349924R,1988-10-01,2.4
Northern Territory,Newspaper and book retailing,A3349924R,1988-11-01,2.4
Northern Territory,Newspaper and book retailing,A3349924R,1988-12-01,2.5
Northern Territory,Newspaper and book retailing,A3349924R,1989-01-01,1.8
Northern Territory,Newspaper and book retailing,A3349924R,1989-02-01,1.9
Northern Territory,Newspaper and book retailing,A3349924R,1989-03-01,1.9
Northern Territory,Newspaper and book retailing,A3349924R,1989-04-01,2
Northern Territory,Newspaper and book retailing,A3349924R,1989-05-01,2.2
Northern Territory,Newspaper and book retailing,A3349924R,1989-06-01,2.2
Northern Territory,Newspaper and book retailing,A3349924R,1989-07-01,2.7
Northern Territory,Newspaper and book retailing,A3349924R,1989-08-01,3
Northern Territory,Newspaper and book retailing,A3349924R,1989-09-01,2.4
Northern Territory,Newspaper and book retailing,A3349924R,1989-10-01,2.1
Northern Territory,Newspaper and book retailing,A3349924R,1989-11-01,2.1
Northern Territory,Newspaper and book retailing,A3349924R,1989-12-01,2.8
Northern Territory,Newspaper and book retailing,A3349924R,1990-01-01,2.1
Northern Territory,Newspaper and book retailing,A3349924R,1990-02-01,2.1
Northern Territory,Newspaper and book retailing,A3349924R,1990-03-01,2.2
Northern Territory,Newspaper and book retailing,A3349924R,1990-04-01,2.2
Northern Territory,Newspaper and book retailing,A3349924R,1990-05-01,2.5
Northern Territory,Newspaper and book retailing,A3349924R,1990-06-01,2.4
Northern Territory,Newspaper and book retailing,A3349924R,1990-07-01,2.5
Northern Territory,Newspaper and book retailing,A3349924R,1990-08-01,2.6
Northern Territory,Newspaper and book retailing,A3349924R,1990-09-01,2.3
Northern Territory,Newspaper and book retailing,A3349924R,1990-10-01,2.4
Northern Territory,Newspaper and book retailing,A3349924R,1990-11-01,2.1
Northern Territory,Newspaper and book retailing,A3349924R,1990-12-01,2.1
Northern Territory,Newspaper and book retailing,A3349924R,1991-01-01,1.8
Northern Territory,Newspaper and book retailing,A3349924R,1991-02-01,1.7
Northern Territory,Newspaper and book retailing,A3349924R,1991-03-01,1.8
Northern Territory,Newspaper and book retailing,A3349924R,1991-04-01,1.8
Northern Territory,Newspaper and book retailing,A3349924R,1991-05-01,2.2
Northern Territory,Newspaper and book retailing,A3349924R,1991-06-01,2.4
Northern Territory,Newspaper and book retailing,A3349924R,1991-07-01,2.3
Northern Territory,Newspaper and book retailing,A3349924R,1991-08-01,2.4
Northern Territory,Newspaper and book retailing,A3349924R,1991-09-01,2.4
Northern Territory,Newspaper and book retailing,A3349924R,1991-10-01,2.6
Northern Territory,Newspaper and book retailing,A3349924R,1991-11-01,2.4
Northern Territory,Newspaper and book retailing,A3349924R,1991-12-01,2.9
Northern Territory,Newspaper and book retailing,A3349924R,1992-01-01,2.2
Northern Territory,Newspaper and book retailing,A3349924R,1992-02-01,2.5
Northern Territory,Newspaper and book retailing,A3349924R,1992-03-01,3.1
Northern Territory,Newspaper and book retailing,A3349924R,1992-04-01,2.9
